reservation_id,date_reservation,date_arrivee,region_hotel,ville,type_destination,hotel_id,categorie_hotel,segment_client,marche_origine,canal_reservation,moyen_transport,delai_reservation_jours,nuits,adultes,enfants,chambres,formule_repas,tarif_remboursable,type_acompte,prix_moyen_nuit_eur,remise_pct,montant_total_eur,client_type,reservations_passees,annulations_passees,demandes_speciales,modifications_reservation,jours_liste_attente,evenement_majeur,haute_saison_regionale,arrivee_weekend,agent_id,reservation_annulee,prix_impute,enfants_manquant,demandes_manquant,reservation_directe,taux_annulation_passe,sans_historique,personnes,personnes_par_chambre,avec_enfants,prix_par_personne,montant_par_nuit,acompte_ord,remboursable,score_engagement,flexibilite_totale,mois_arrivee,mois_reservation,sin_mois,cos_mois,log_delai,delai_par_nuit,a_modifie,ix_delai_acompte,ix_delai_remb,ix_delai_direct,ix_remb_acompte,ix_delai_modif,ix_delai_dem,prix_relatif_hotel,prix_relatif_saison,y_reel,proba,y_predit,type_erreur
R003511,2025-01-31,2025-02-27,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_direct,27,2,2,0.0,1,aucune,oui,partiel,167.52,0,335.04,nouveau,0,0,1.0,0,0,0,0,0,AG028,1,0,0,0,0,0.0,1,2.0,2.0,0,167.52,167.52,1.0,1,0.0,0,2,1,0.8660254037844386,0.5000000000000001,3.332204510175204,13.5,0,3.332204510175204,3.332204510175204,0.0,1.0,0.0,3.332204510175204,0.8110777573351409,0.9757404549028745,1,0.26529223883042224,1,vrai positif
R006709,2025-01-31,2025-02-18,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,affaires,Italie,site_hotel,avion_correspondance,18,3,2,0.0,1,demi_pension,oui,aucun,163.12,11,435.53,nouveau,0,0,1.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,217.765,145.17666666666665,0.0,1,-1.0,1,2,1,0.8660254037844386,0.5000000000000001,2.9444389791664403,6.0,1,0.0,2.9444389791664403,2.9444389791664403,0.0,2.9444389791664403,2.9444389791664403,0.7474168938578204,0.8739351727832843,0,0.30369711867951443,1,faux positif
R006741,2025-01-31,2025-03-16,Puglia,Bari,balneaire_rurale,PUG-3-2,3,groupe,Europe_Ouest,site_hotel,avion_correspondance,44,3,4,0.0,2,demi_pension,oui,partiel,142.36,12,751.66,fidele,8,1,1.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.125,0,4.0,2.0,0,187.915,250.5533333333333,1.0,1,0.0,0,3,1,1.0,6.123233995736766e-17,3.8066624897703196,14.666666666666666,0,3.8066624897703196,3.8066624897703196,3.8066624897703196,1.0,0.0,3.8066624897703196,1.0299522500361744,1.019989969191087,0,0.23723905625597858,0,vrai négatif
R007211,2025-01-31,2025-02-18,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,loisirs_couple,Italie,telephone,train,18,3,2,0.0,1,petit_dejeuner,non,aucun,125.26,6,353.23,nouveau,0,0,0.0,0,0,0,0,0,DIRECT,1,0,0,0,1,0.0,1,2.0,2.0,0,176.615,117.74333333333334,0.0,0,0.0,0,2,1,0.8660254037844386,0.5000000000000001,2.9444389791664403,6.0,0,0.0,0.0,2.9444389791664403,0.0,0.0,0.0,0.7335871156661786,0.7800230407572314,1,0.24776757022199974,1,vrai positif
R009962,2025-01-31,2025-07-02,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,groupe,Inconnu,site_hotel,train,152,3,4,0.0,4,demi_pension,oui,aucun,219.59,1,2608.73,fidele,1,0,1.0,0,0,0,0,0,DIRECT,1,0,0,0,1,0.0,0,4.0,1.0,0,652.1825,869.5766666666667,0.0,1,-1.0,1,7,1,-0.4999999999999997,-0.8660254037844388,5.030437921392435,50.666666666666664,0,0.0,5.030437921392435,5.030437921392435,0.0,0.0,5.030437921392435,0.9265009915193452,1.272494790918688,1,0.45778923355262685,1,vrai positif
R000155,2025-02-01,2025-04-18,Lombardia,Milano,affaires_lacs,LOM-4-3,4,loisirs_couple,Italie,entreprise,train,76,2,2,0.0,1,petit_dejeuner,non,partiel,241.96,14,416.17,nouveau,0,0,1.0,0,0,0,1,1,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,208.085,208.085,1.0,0,1.0,0,4,2,0.8660254037844387,-0.4999999999999998,4.343805421853684,38.0,0,4.343805421853684,0.0,4.343805421853684,0.0,0.0,4.343805421853684,1.0912370901546928,0.91635895396618,0,0.0989414318143102,0,vrai négatif
R001479,2025-02-01,2025-02-26,Trentino-Alto_Adige,Bolzano,montagne,TRE-5-1,5,famille,Europe_Centrale,agence,train,25,5,2,1.0,1,petit_dejeuner,non,partiel,166.1,5,788.97,fidele,10,2,3.0,0,0,0,1,0,AG004,1,0,0,0,0,0.2,0,3.0,3.0,1,262.99,157.794,1.0,0,1.0,0,2,2,0.8660254037844386,0.5000000000000001,3.258096538021482,5.0,0,3.258096538021482,0.0,0.0,0.0,0.0,9.774289614064447,0.750005644232723,0.7648033888940049,1,0.09815245763755226,0,faux négatif
R002144,2025-02-01,2025-04-05,Sardegna,Cagliari,insulaire_balneaire,SAR-5-2,5,famille,Italie,plateforme_en_ligne,avion_direct,63,5,2,2.0,1,petit_dejeuner,non,aucun,174.58,0,872.9,fidele,2,0,1.0,0,0,0,0,1,AG007,0,0,0,0,0,0.0,0,4.0,4.0,1,218.225,174.57999999999998,0.0,0,0.0,0,4,2,0.8660254037844387,-0.4999999999999998,4.1588830833596715,12.6,0,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.8412277742976919,0.8639519264757866,0,0.35620549320718853,1,faux positif
R003113,2025-02-01,2025-03-15,Veneto,Venezia,urbaine_littorale,VEN-4-1,4,famille,Europe_Ouest,plateforme_en_ligne,train,42,5,2,3.0,2,aucune,oui,aucun,243.94,0,2439.4,fidele,10,2,0.0,1,9,0,0,1,AG019,1,0,0,0,0,0.2,0,5.0,2.5,1,487.88,487.88,0.0,1,-1.0,1,3,2,1.0,6.123233995736766e-17,3.7612001156935624,8.4,1,0.0,3.7612001156935624,0.0,0.0,3.7612001156935624,0.0,1.1055768315620114,1.3745421761424466,1,0.416884544192079,1,vrai positif
R003143,2025-02-01,2025-03-12,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,loisirs_couple,Europe_Ouest,agence,train,39,4,2,0.0,1,aucune,non,partiel,202.13,0,808.52,nouveau,0,0,1.0,0,0,0,0,0,AG038,0,0,0,0,0,0.0,1,2.0,2.0,0,404.26,202.13,1.0,0,1.0,0,3,2,1.0,6.123233995736766e-17,3.6888794541139363,9.75,0,3.6888794541139363,0.0,0.0,0.0,0.0,3.6888794541139363,0.9974339995065383,1.1846099747992733,0,0.16667972922455832,0,vrai négatif
R005526,2025-02-01,2025-02-25,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,famille,Europe_Centrale,plateforme_en_ligne,train,24,5,2,1.0,1,aucune,oui,aucun,156.48,1,774.58,nouveau,0,0,3.0,1,0,0,0,0,AG042,1,0,0,0,0,0.0,1,3.0,3.0,1,258.1933333333333,154.916,0.0,1,-1.0,1,2,2,0.8660254037844386,0.5000000000000001,3.2188758248682006,4.8,1,0.0,3.2188758248682006,0.0,0.0,3.2188758248682006,9.656627474604601,0.7657825193305275,0.8383605679078489,1,0.38483308969733804,1,vrai positif
R009915,2025-02-01,2025-02-07,Trentino-Alto_Adige,Bolzano,montagne,TRE-5-3,5,affaires,Europe_Centrale,agence,voiture,6,2,2,0.0,1,demi_pension,oui,partiel,353.74,8,650.88,fidele,3,1,0.0,1,0,1,1,1,AG030,1,0,0,0,0,0.3333333333333333,0,2.0,2.0,0,325.44,325.44,1.0,1,0.0,0,2,2,0.8660254037844386,0.5000000000000001,1.9459101490553132,3.0,1,1.9459101490553132,1.9459101490553132,0.0,1.0,1.9459101490553132,0.0,1.6028818704970773,1.628787181140068,1,0.37642571516665047,1,vrai positif
R000677,2025-02-02,2025-04-06,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,famille,Italie,plateforme_en_ligne,voiture,63,7,2,3.0,2,petit_dejeuner,oui,aucun,186.52,7,2428.49,nouveau,0,0,1.0,0,0,0,1,0,AG002,1,0,0,0,0,0.0,1,5.0,2.5,1,485.698,346.9271428571428,0.0,1,-1.0,1,4,2,0.8660254037844387,-0.4999999999999998,4.1588830833596715,9.0,0,0.0,4.1588830833596715,0.0,0.0,0.0,4.1588830833596715,0.8546358450365416,0.7245746251262528,1,0.47640767150783414,1,vrai positif
R002260,2025-02-02,2025-03-29,Lombardia,Milano,affaires_lacs,LOM-3-1,3,loisirs_couple,Europe_Centrale,agence,avion_correspondance,55,4,2,0.0,1,petit_dejeuner,oui,partiel,182.44,0,729.76,fidele,11,1,2.0,0,0,0,0,1,AG019,0,0,0,0,0,0.09090909090909091,0,2.0,2.0,0,364.88,182.44,1.0,1,0.0,0,3,2,1.0,6.123233995736766e-17,4.02535169073515,13.75,0,4.02535169073515,4.02535169073515,0.0,1.0,0.0,8.0507033814703,0.9332685372279202,0.9015170232742007,0,0.21626114700747062,0,vrai négatif
R002439,2025-02-02,2025-02-25,Puglia,Bari,balneaire_rurale,PUG-3-3,3,loisirs_couple,Ameriques,entreprise,voiture,23,3,2,0.0,1,demi_pension,oui,aucun,140.18,6,395.31,nouveau,0,0,1.0,0,0,0,0,0,DIRECT,1,0,0,0,1,0.0,1,2.0,2.0,0,197.655,131.77,0.0,1,-1.0,1,2,2,0.8660254037844386,0.5000000000000001,3.1780538303479458,7.666666666666667,0,0.0,3.1780538303479458,3.1780538303479458,0.0,0.0,3.1780538303479458,1.0055232766659494,1.1844528939585974,1,0.16650233161295358,0,faux négatif
R006390,2025-02-02,2025-03-02,Sardegna,Cagliari,insulaire_balneaire,SAR-4-1,4,famille,Asie_Pacifique,plateforme_en_ligne,ferry,28,7,2,2.0,1,demi_pension,oui,aucun,190.34,3,1292.41,nouveau,0,0,1.0,0,0,0,0,0,AG045,0,0,0,0,0,0.0,1,4.0,4.0,1,323.1025,184.63000000000002,0.0,1,-1.0,1,3,2,1.0,6.123233995736766e-17,3.367295829986474,4.0,0,0.0,3.367295829986474,0.0,0.0,0.0,3.367295829986474,0.953941763143387,1.0661513471125301,0,0.36093834751928083,1,faux positif
R008308,2025-02-02,2025-02-21,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,solo,Europe_Ouest,entreprise,avion_direct,19,3,1,0.0,1,demi_pension,oui,total,126.7,18,311.68,nouveau,0,0,0.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,1.0,1.0,0,311.68,103.89333333333333,2.0,1,1.0,0,2,2,0.8660254037844386,0.5000000000000001,2.995732273553991,6.333333333333333,0,5.991464547107982,2.995732273553991,2.995732273553991,2.0,0.0,0.0,0.7363710333604556,0.7588189495118883,0,0.09110000391224042,0,vrai négatif
R009055,2025-02-02,2025-05-04,Lombardia,Milano,affaires_lacs,LOM-5-3,5,famille,Italie,agence,avion_correspondance,91,3,2,3.0,2,demi_pension,oui,partiel,347.18,4,1999.76,fidele,8,1,0.0,0,0,0,1,0,AG022,1,0,0,0,0,0.125,0,5.0,2.5,1,399.952,666.5866666666667,1.0,1,0.0,0,5,2,0.49999999999999994,-0.8660254037844387,4.5217885770490405,30.333333333333332,0,4.5217885770490405,4.5217885770490405,0.0,1.0,0.0,0.0,1.2772422926936944,1.2710697810646556,1,0.4745044668791417,1,vrai positif
R003091,2025-02-03,2025-02-27,Liguria,Genova,littorale,LIG-4-1,4,famille,Italie,plateforme_en_ligne,train,24,6,2,1.0,1,aucune,non,partiel,149.75,5,853.58,nouveau,0,0,1.0,0,0,0,0,0,AG026,0,0,0,0,0,0.0,1,3.0,3.0,1,284.5266666666667,142.26333333333335,1.0,0,1.0,0,2,2,0.8660254037844386,0.5000000000000001,3.2188758248682006,4.0,0,3.2188758248682006,0.0,0.0,0.0,0.0,3.2188758248682006,0.8293182699230216,1.00060136308967,0,0.18284091575588787,0,vrai négatif
R003339,2025-02-03,2025-03-20,Lombardia,Milano,affaires_lacs,LOM-4-2,4,famille,Italie,plateforme_en_ligne,train,45,6,2,3.0,2,petit_dejeuner,oui,partiel,200.03,5,2280.34,fidele,11,2,2.0,1,0,0,0,0,AG011,0,0,0,0,0,0.18181818181818182,0,5.0,2.5,1,456.06800000000004,380.0566666666667,1.0,1,0.0,0,3,2,1.0,6.123233995736766e-17,3.828641396489095,7.5,1,3.828641396489095,3.828641396489095,0.0,1.0,3.828641396489095,7.65728279297819,0.8925527642675471,0.9884370212976231,0,0.2703103449318663,1,faux positif
R006831,2025-02-03,2025-02-26,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,affaires,Italie,agence,train,23,3,2,0.0,1,demi_pension,oui,partiel,250.61,6,706.72,entreprise,1,0,0.0,0,0,0,0,0,AG025,0,0,0,0,0,0.0,0,2.0,2.0,0,353.36,235.57333333333335,1.0,1,0.0,0,2,2,0.8660254037844386,0.5000000000000001,3.1780538303479458,7.666666666666667,0,3.1780538303479458,3.1780538303479458,0.0,1.0,0.0,0.0,1.0573815450824862,1.459708186504354,0,0.2896216183077497,1,faux positif
R007171,2025-02-03,2025-03-11,Lombardia,Milano,affaires_lacs,LOM-3-2,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_direct,36,2,2,0.0,1,aucune,oui,partiel,161.1,0,322.2,fidele,11,2,2.0,0,0,0,0,0,AG001,0,0,0,0,0,0.18181818181818182,0,2.0,2.0,0,161.1,161.1,1.0,1,0.0,0,3,2,1.0,6.123233995736766e-17,3.6109179126442243,18.0,0,3.6109179126442243,3.6109179126442243,0.0,1.0,0.0,7.221835825288449,0.8427715728074076,0.7960666106636358,0,0.22296906540534386,0,vrai négatif
R008396,2025-02-03,2025-04-21,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,solo,Europe_Ouest,plateforme_en_ligne,train,77,7,1,0.0,1,petit_dejeuner,oui,aucun,233.98,5,1555.97,fidele,3,0,1.0,2,13,0,1,0,AG035,0,0,0,0,0,0.0,0,1.0,1.0,0,1555.97,222.28142857142856,0.0,1,-1.0,1,4,2,0.8660254037844387,-0.4999999999999998,4.356708826689592,11.0,1,0.0,4.356708826689592,0.0,0.0,4.356708826689592,4.356708826689592,1.327169597277368,1.002656839218375,0,0.5319218405752693,1,faux positif
R008934,2025-02-03,2025-05-04,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-1,3,affaires,Italie,plateforme_en_ligne,voiture,90,2,2,0.0,1,petit_dejeuner,oui,aucun,111.35106382978724,6,209.34,nouveau,0,0,2.0,0,0,0,0,0,AG004,0,1,0,0,0,0.0,1,2.0,2.0,0,104.67,104.67,0.0,1,-1.0,1,5,2,0.49999999999999994,-0.8660254037844387,4.51085950651685,45.0,0,0.0,4.51085950651685,0.0,0.0,0.0,9.0217190130337,0.692288002920745,0.6955094555264663,0,0.29689395033828764,1,faux positif
R009209,2025-02-03,2025-02-15,Lombardia,Milano,affaires_lacs,LOM-4-3,4,famille,Europe_Centrale,site_hotel,voiture,12,2,2,3.0,2,petit_dejeuner,non,aucun,185.21,8,681.57,nouveau,0,0,0.0,0,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,5.0,2.5,1,136.31400000000002,340.785,0.0,0,0.0,0,2,2,0.8660254037844386,0.5000000000000001,2.5649493574615367,6.0,0,0.0,0.0,2.5649493574615367,0.0,0.0,0.0,0.8352951788210888,0.8516772814016049,0,0.25271156999112077,1,faux positif
R009261,2025-02-03,2025-02-18,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,famille,Ameriques,plateforme_en_ligne,avion_direct,15,4,2,1.0,1,aucune,non,total,189.78,2,743.94,nouveau,0,0,0.0,1,8,0,0,0,AG032,1,0,0,0,0,0.0,1,3.0,3.0,1,247.98000000000002,185.985,2.0,0,2.0,0,2,2,0.8660254037844386,0.5000000000000001,2.772588722239781,3.75,1,5.545177444479562,0.0,0.0,0.0,2.772588722239781,0.0,0.8990265046543026,1.1818040290188996,1,0.1606849084291743,0,faux négatif
R009505,2025-02-03,2025-03-01,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,groupe,Asie_Pacifique,plateforme_en_ligne,voiture,26,2,6,0.0,4,demi_pension,non,partiel,181.43,7,1349.84,fidele,3,0,0.0,0,0,1,0,1,AG042,0,0,0,0,0,0.0,0,6.0,1.5,0,224.97333333333333,674.92,1.0,0,1.0,0,3,2,1.0,6.123233995736766e-17,3.295836866004329,13.0,0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.7938821388423692,1.0681149181679028,0,0.25846320882982765,1,faux positif
R001051,2025-02-04,2025-03-28,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,solo,Italie,site_hotel,train,52,7,1,1.0,1,petit_dejeuner,non,total,192.77,11,1200.96,nouveau,0,0,2.0,1,0,0,0,1,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,1,600.48,171.56571428571428,2.0,0,2.0,0,3,2,1.0,6.123233995736766e-17,3.970291913552122,7.428571428571429,1,7.940583827104244,0.0,3.970291913552122,0.0,3.970291913552122,7.940583827104244,0.8832733854154735,1.0862117540992844,0,0.08031826114718243,0,vrai négatif
R002410,2025-02-04,2025-08-19,Puglia,Bari,balneaire_rurale,PUG-3-2,3,solo,Italie,plateforme_en_ligne,avion_direct,196,7,1,1.0,1,aucune,non,aucun,131.86011904761907,4,886.1,nouveau,0,0,2.0,0,0,0,1,0,AG009,0,1,0,0,0,0.0,1,2.0,2.0,1,443.05,126.58571428571429,0.0,0,0.0,0,8,2,-0.8660254037844384,-0.5000000000000004,5.2832037287379885,28.0,0,0.0,0.0,0.0,0.0,0.0,10.566407457475977,0.9539872597859866,0.7650273790184443,0,0.40814423216263357,1,faux positif
R002738,2025-02-04,2025-03-11,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,loisirs_couple,Europe_Ouest,site_hotel,voiture,35,4,2,0.0,1,petit_dejeuner,oui,aucun,167.28,6,628.97,nouveau,0,0,2.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,314.485,157.2425,0.0,1,-1.0,1,3,2,1.0,6.123233995736766e-17,3.58351893845611,8.75,1,0.0,3.58351893845611,3.58351893845611,0.0,3.58351893845611,7.16703787691222,0.9796778916544656,1.0704549817623343,0,0.2858964593613431,1,faux positif
R003390,2025-02-04,2025-02-19,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,loisirs_couple,Italie,entreprise,voiture,15,2,2,0.0,1,aucune,oui,aucun,157.35,18,258.05,nouveau,0,0,0.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,129.025,129.025,0.0,1,-1.0,1,2,2,0.8660254037844386,0.5000000000000001,2.772588722239781,7.5,1,0.0,2.772588722239781,2.772588722239781,0.0,2.772588722239781,0.0,0.8428439551422316,0.8430216983659254,0,0.2093743342033776,0,vrai négatif
R004329,2025-02-04,2025-02-27,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,loisirs_couple,Italie,plateforme_en_ligne,train,23,5,2,0.0,1,pension_complete,oui,partiel,241.06,4,1157.09,nouveau,0,0,2.0,0,0,0,0,0,AG044,0,0,0,0,0,0.0,1,2.0,2.0,0,578.545,231.41799999999998,1.0,1,0.0,0,2,2,0.8660254037844386,0.5000000000000001,3.1780538303479458,4.6,0,3.1780538303479458,3.1780538303479458,0.0,1.0,0.0,6.3561076606958915,1.1797004991680533,1.2915081703723545,0,0.20360761119256532,0,vrai négatif
R006725,2025-02-04,2025-02-27,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-2,3,loisirs_couple,Europe_Ouest,agence,voiture,23,2,2,0.0,1,aucune,non,total,182.38,1,361.11,nouveau,0,0,2.0,1,0,0,1,0,AG038,0,0,1,0,0,0.0,1,2.0,2.0,0,180.555,180.555,2.0,0,2.0,0,2,2,0.8660254037844386,0.5000000000000001,3.1780538303479458,11.5,1,6.3561076606958915,0.0,0.0,0.0,3.1780538303479458,6.3561076606958915,1.1526259242874297,0.8397642508518279,0,0.1051511180221774,0,vrai négatif
R007712,2025-02-04,2025-04-08,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,affaires,Europe_Ouest,telephone,avion_direct,63,2,2,0.0,1,aucune,oui,aucun,198.67,4,381.45,fidele,10,1,0.0,0,0,0,0,0,DIRECT,1,0,0,0,1,0.1,0,2.0,2.0,0,190.725,190.725,0.0,1,-1.0,1,4,2,0.8660254037844387,-0.4999999999999998,4.1588830833596715,31.5,0,0.0,4.1588830833596715,4.1588830833596715,0.0,0.0,0.0,1.0642833532797629,0.98316719688936,1,0.35941977230288275,1,vrai positif
R000494,2025-02-05,2025-05-21,Sardegna,Cagliari,insulaire_balneaire,SAR-4-3,4,famille,Italie,site_hotel,avion_correspondance,105,3,2,3.0,2,aucune,oui,partiel,140.68,12,742.79,nouveau,0,0,1.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,5.0,2.5,1,148.558,247.59666666666666,1.0,1,0.0,0,5,2,0.49999999999999994,-0.8660254037844387,4.663439094112067,35.0,0,4.663439094112067,4.663439094112067,4.663439094112067,1.0,0.0,4.663439094112067,0.7001966005524725,0.8373809523809524,0,0.33964240801942164,1,faux positif
R001459,2025-02-05,2025-04-05,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,groupe,Europe_Centrale,agence,voiture,59,2,6,0.0,4,petit_dejeuner,oui,aucun,266.77,2,2091.48,nouveau,0,0,0.0,0,0,1,1,1,AG017,1,0,0,0,0,0.0,1,6.0,1.5,0,348.58,1045.74,0.0,1,-1.0,1,4,2,0.8660254037844387,-0.4999999999999998,4.0943445622221,29.5,0,0.0,4.0943445622221,0.0,0.0,0.0,0.0,1.1673038537120588,1.1431693520740485,1,0.5716802144709393,1,vrai positif
R001478,2025-02-05,2025-02-15,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,groupe,Ameriques,plateforme_en_ligne,avion_direct,10,5,4,0.0,2,aucune,oui,aucun,182.47,3,1769.96,fidele,12,2,0.0,1,0,0,0,1,AG034,0,0,0,0,0,0.16666666666666666,0,4.0,2.0,0,442.49,353.992,0.0,1,-1.0,1,2,2,0.8660254037844386,0.5000000000000001,2.3978952727983707,2.0,1,0.0,2.3978952727983707,0.0,0.0,2.3978952727983707,0.0,1.0349971639251276,1.0928310474935616,0,0.39052608634153807,1,faux positif
R002897,2025-02-05,2025-05-07,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,famille,Ameriques,plateforme_en_ligne,train,91,5,2,1.0,1,aucune,oui,aucun,236.01,4,1132.85,nouveau,0,0,1.0,0,0,0,1,0,AG029,0,0,0,0,0,0.0,1,3.0,3.0,1,377.6166666666666,226.57,0.0,1,-1.0,1,5,2,0.49999999999999994,-0.8660254037844387,4.5217885770490405,18.2,0,0.0,4.5217885770490405,0.0,0.0,0.0,4.5217885770490405,1.0443844588016638,0.934304546624176,0,0.4822353684135874,1,faux positif
R003912,2025-02-05,2025-04-16,Liguria,Genova,littorale,LIG-4-1,4,loisirs_couple,Italie,plateforme_en_ligne,voiture,70,6,2,0.0,1,petit_dejeuner,oui,partiel,119.43,0,716.58,nouveau,0,0,0.0,0,0,0,0,0,AG011,0,0,0,0,0,0.0,1,2.0,2.0,0,358.29,119.43,1.0,1,0.0,0,4,2,0.8660254037844387,-0.4999999999999998,4.2626798770413155,11.666666666666666,0,4.2626798770413155,4.2626798770413155,0.0,1.0,0.0,0.0,0.6614055490945341,0.810079359696127,0,0.36576620182691366,1,faux positif
R005144,2025-02-05,2025-02-15,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,famille,Europe_Ouest,plateforme_en_ligne,voiture,10,4,2,1.0,1,petit_dejeuner,oui,partiel,198.33,6,745.72,nouveau,0,0,0.0,0,0,0,0,1,AG003,1,0,0,0,0,0.0,1,3.0,3.0,1,248.57333333333335,186.43,1.0,1,0.0,0,2,2,0.8660254037844386,0.5000000000000001,2.3978952727983707,2.5,0,2.3978952727983707,2.3978952727983707,0.0,1.0,0.0,0.0,0.9602498305412994,1.1551970177942161,1,0.27969049879337826,1,vrai positif
R006186,2025-02-05,2025-03-15,Sicilia,Palermo,insulaire_mixte,SIC-5-2,5,solo,Italie,plateforme_en_ligne,avion_correspondance,38,6,1,0.0,1,aucune,oui,aucun,253.17,4,1458.26,nouveau,0,0,0.0,1,0,0,0,1,AG001,0,0,1,0,0,0.0,1,1.0,1.0,0,1458.26,243.04333333333332,0.0,1,-1.0,1,3,2,1.0,6.123233995736766e-17,3.6635616461296463,6.333333333333333,1,0.0,3.6635616461296463,0.0,0.0,3.6635616461296463,0.0,1.3975324997929948,1.8025631897472412,0,0.5212440854691994,1,faux positif
R006211,2025-02-05,2025-04-30,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-3,3,loisirs_couple,Italie,plateforme_en_ligne,voiture,84,6,2,1.0,1,demi_pension,oui,aucun,137.34,7,766.36,fidele,4,0,1.0,0,0,0,0,0,AG030,0,0,0,0,0,0.0,0,3.0,3.0,1,255.45333333333335,127.72666666666667,0.0,1,-1.0,1,4,2,0.8660254037844387,-0.4999999999999998,4.442651256490317,14.0,0,0.0,4.442651256490317,0.0,0.0,0.0,4.442651256490317,0.8894501651447445,0.7995575478837981,0,0.49917259221914484,1,faux positif
R006388,2025-02-05,2025-03-15,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,famille,Italie,plateforme_en_ligne,train,38,4,2,2.0,1,demi_pension,oui,partiel,185.15,1,733.19,nouveau,0,0,0.0,0,0,0,0,1,AG025,0,0,0,0,0,0.0,1,4.0,4.0,1,183.2975,183.2975,1.0,1,0.0,0,3,2,1.0,6.123233995736766e-17,3.6635616461296463,9.5,0,3.6635616461296463,3.6635616461296463,0.0,1.0,0.0,0.0,0.8128992602024017,1.085096407431284,0,0.3770035878163712,1,faux positif
R007344,2025-02-05,2025-02-26,Lombardia,Milano,affaires_lacs,LOM-4-1,4,loisirs_couple,Europe_Centrale,site_hotel,train,21,7,2,0.0,1,petit_dejeuner,non,partiel,221.88,11,1382.31,nouveau,0,0,0.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,691.155,197.47285714285712,1.0,0,1.0,0,2,2,0.8660254037844386,0.5000000000000001,3.091042453358316,3.0,1,3.091042453358316,0.0,3.091042453358316,0.0,3.091042453358316,0.0,1.004572825644044,1.0203021175821396,0,0.1471330870420133,0,vrai négatif
R008057,2025-02-05,2025-02-18,Liguria,Genova,littorale,LIG-4-2,4,affaires,Europe_Centrale,agence,train,13,3,2,0.0,1,demi_pension,non,total,136.5,8,376.74,fidele,11,1,1.0,0,0,0,0,0,AG017,0,0,0,0,0,0.09090909090909091,0,2.0,2.0,0,188.37,125.58,2.0,0,2.0,0,2,2,0.8660254037844386,0.5000000000000001,2.639057329615259,4.333333333333333,0,5.278114659230518,0.0,0.0,0.0,0.0,2.639057329615259,0.7394165921833102,0.912067352666043,0,0.084380254598065,0,vrai négatif
R008161,2025-02-05,2025-03-17,Liguria,Genova,littorale,LIG-4-1,4,loisirs_couple,Europe_Centrale,plateforme_en_ligne,avion_direct,40,5,2,0.0,1,petit_dejeuner,non,partiel,155.79,5,740.0,nouveau,0,0,2.0,0,0,0,0,0,AG011,0,0,0,0,0,0.0,1,2.0,2.0,0,370.0,148.0,1.0,0,1.0,0,3,2,1.0,6.123233995736766e-17,3.713572066704308,8.0,0,3.713572066704308,0.0,0.0,0.0,0.0,7.427144133408616,0.8627679016447914,0.997566754178139,0,0.15799105914321243,0,vrai négatif
