reservation_id,date_reservation,date_arrivee,region_hotel,ville,type_destination,hotel_id,categorie_hotel,segment_client,marche_origine,canal_reservation,moyen_transport,delai_reservation_jours,nuits,adultes,enfants,chambres,formule_repas,tarif_remboursable,type_acompte,prix_moyen_nuit_eur,remise_pct,montant_total_eur,client_type,reservations_passees,annulations_passees,demandes_speciales,modifications_reservation,jours_liste_attente,evenement_majeur,haute_saison_regionale,arrivee_weekend,agent_id,reservation_annulee
R006038,2023-03-27,2023-04-14,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,groupe,Italie,plateforme_en_ligne,avion_direct,18,4,5,0,3,petit_dejeuner,non,total,276.68,6,3120.95,nouveau,0,0,1,0,0,0,1,1,AG044,1
R009562,2023-03-27,2023-04-02,Campania,Napoli,urbaine_cotiere,CAM-4-3,4,famille,Europe_Centrale,site_hotel,train,6,3,2,1,1,petit_dejeuner,oui,partiel,205.12,8,566.13,nouveau,0,0,0,0,0,0,1,0,,0
R000756,2023-03-28,2023-05-28,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_direct,61,6,2,0,1,petit_dejeuner,oui,partiel,222.49,6,1254.84,fidele,1,0,0,0,14,0,1,0,AG010,0
R001164,2023-03-28,2024-06-12,Puglia,Bari,balneaire_rurale,PUG-3-3,3,loisirs_couple,Italie,agence,avion_direct,442,2,2,0,1,aucune,oui,aucun,185.07,5,351.63,fidele,9,1,1,0,0,0,1,0,AG009,1
R002432,2023-03-28,2023-04-18,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,famille,Ameriques,telephone,avion_direct,21,3,2,1,1,petit_dejeuner,non,total,235.84,5,672.14,nouveau,0,0,3,1,0,0,1,0,,0
R003039,2023-03-28,2023-05-13,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,groupe,Italie,plateforme_en_ligne,voiture,46,2,6,0,4,petit_dejeuner,non,partiel,293.12,6,2204.26,fidele,2,0,2,0,0,0,1,1,AG023,1
R004483,2023-03-28,2023-04-27,Veneto,Venezia,urbaine_littorale,VEN-5-3,5,famille,Ameriques,entreprise,avion_direct,30,3,2,1,1,petit_dejeuner,non,partiel,282.96,13,738.53,nouveau,0,0,2,1,0,1,1,0,,0
R009186,2023-03-28,2023-04-20,Veneto,Venezia,urbaine_littorale,VEN-5-1,5,groupe,Autres,site_hotel,avion_correspondance,23,2,5,0,2,petit_dejeuner,non,total,268.87,7,1000.2,nouveau,0,0,1,0,0,0,1,0,,0
R009706,2023-03-28,2023-05-03,Puglia,Bari,balneaire_rurale,PUG-3-1,3,solo,Europe_Centrale,plateforme_en_ligne,voiture,36,6,1,1,1,petit_dejeuner,non,total,86.41,0,518.46,fidele,2,0,0,0,0,0,0,0,AG001,0
R009913,2023-03-28,2023-05-23,Puglia,Bari,balneaire_rurale,PUG-3-2,3,famille,Italie,plateforme_en_ligne,voiture,56,4,2,3,2,petit_dejeuner,oui,aucun,110.35,4,847.49,nouveau,0,0,2,0,0,0,0,0,AG002,0
R001064,2023-03-29,2023-04-09,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,affaires,Europe_Ouest,entreprise,avion_direct,11,3,2,0,1,aucune,oui,aucun,167.98,18,413.23,entreprise,9,1,1,0,0,0,1,0,,1
R001920,2023-03-29,2023-05-07,Veneto,Venezia,urbaine_littorale,VEN-5-2,5,famille,Europe_Ouest,site_hotel,train,39,4,2,3,2,petit_dejeuner,oui,aucun,248.78,8,1831.02,nouveau,0,0,2,0,0,0,1,0,,1
R001976,2023-03-29,2023-04-04,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,affaires,Asie_Pacifique,plateforme_en_ligne,train,6,1,2,0,1,petit_dejeuner,non,partiel,265.24,3,257.28,fidele,8,1,1,0,0,1,1,0,AG001,1
R003312,2023-03-29,2023-06-07,Veneto,Venezia,urbaine_littorale,VEN-3-1,3,loisirs_couple,Italie,agence,train,70,3,2,0,1,petit_dejeuner,oui,partiel,250.07,1,742.71,entreprise,6,1,1,1,0,0,1,0,AG018,1
R005103,2023-03-29,2023-05-27,Liguria,Genova,littorale,LIG-3-1,3,loisirs_couple,Europe_Centrale,entreprise,voiture,59,5,2,1,1,petit_dejeuner,non,aucun,163.92,12,721.25,fidele,4,1,0,0,0,0,1,1,,0
R006264,2023-03-29,2023-04-11,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,loisirs_couple,Europe_Ouest,agence,voiture,13,7,2,0,1,petit_dejeuner,oui,aucun,170.83,0,1195.81,nouveau,0,0,0,1,0,0,1,0,AG025,0
R007148,2023-03-29,2023-04-11,Puglia,Bari,balneaire_rurale,PUG-3-1,3,affaires,Europe_Ouest,site_hotel,avion_direct,13,1,2,0,1,aucune,oui,aucun,122.62,12,107.91,nouveau,0,0,2,0,0,0,0,0,,0
R000125,2023-03-30,2023-04-30,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,groupe,Europe_Ouest,plateforme_en_ligne,voiture,31,3,3,0,4,aucune,oui,partiel,222.61,5,2537.75,nouveau,0,0,2,1,5,0,1,0,AG025,1
R000130,2023-03-30,2023-08-02,Veneto,Venezia,urbaine_littorale,VEN-3-1,3,loisirs_couple,Europe_Ouest,agence,voiture,125,7,2,0,1,aucune,non,total,177.48,7,1155.39,nouveau,0,0,1,0,0,0,1,0,AG045,0
R000493,2023-03-30,2023-04-11,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,loisirs_couple,Asie_Pacifique,agence,train,12,5,2,0,1,petit_dejeuner,oui,aucun,218.29,8,1004.13,fidele,1,0,1,4,0,0,1,0,AG044,0
R000520,2023-03-30,2023-06-05,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,67,4,2,0,1,aucune,oui,aucun,206.98,4,794.8,nouveau,0,0,0,0,0,0,1,0,AG026,1
R000889,2023-03-30,2023-05-01,Lazio,Roma,urbaine_culturelle,LAZ-3-1,3,solo,Italie,plateforme_en_ligne,train,32,7,1,0,1,petit_dejeuner,non,total,183.78,6,1209.27,nouveau,0,0,2,0,0,0,1,0,AG013,0
R004051,2023-03-30,2023-04-11,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,famille,Italie,site_hotel,voiture,12,3,2,1,1,petit_dejeuner,oui,aucun,232.49,10,627.72,nouveau,0,0,0,0,0,0,1,0,,0
R005187,2023-03-30,2023-04-24,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,groupe,Italie,agence,voiture,25,4,5,0,2,pension_complete,non,partiel,179.25,2,1405.32,entreprise,8,1,2,0,0,0,1,0,AG037,0
R006051,2023-03-30,2023-04-11,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,famille,Italie,site_hotel,avion_direct,12,2,2,3,2,petit_dejeuner,oui,total,177.46,9,645.95,nouveau,0,0,4,0,0,0,1,0,,0
R008230,2023-03-30,2023-04-28,Toscana,Firenze,culturelle_rurale,TOS-5-2,5,loisirs_couple,Italie,plateforme_en_ligne,train,29,4,2,0,1,petit_dejeuner,non,total,241.31,2,945.94,nouveau,0,0,1,0,0,1,1,1,AG032,0
R008832,2023-03-30,2023-04-04,Liguria,Genova,littorale,LIG-4-3,4,affaires,Ameriques,site_hotel,voiture,5,3,2,0,1,petit_dejeuner,oui,aucun,211.55,1,628.3,nouveau,0,0,2,0,0,0,0,0,,0
R009694,2023-03-30,2023-05-19,Campania,Napoli,urbaine_cotiere,CAM-4-2,4,famille,Europe_Ouest,site_hotel,avion_direct,50,7,2,3,2,pension_complete,oui,aucun,287.14,9,3658.16,fidele,8,2,1,0,0,0,1,1,,0
R001257,2023-03-31,2023-04-18,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,affaires,Asie_Pacifique,site_hotel,voiture,18,3,2,0,1,demi_pension,oui,partiel,216.51,6,610.56,entreprise,2,0,2,0,0,0,1,0,,0
R002836,2023-03-31,2023-08-17,Sicilia,Palermo,insulaire_mixte,SIC-3-3,3,famille,Europe_Ouest,plateforme_en_ligne,avion_correspondance,139,4,2,3,2,petit_dejeuner,oui,partiel,175.38,1,1389.01,fidele,3,0,1,0,0,0,1,0,AG043,0
R003022,2023-03-31,2023-10-15,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,loisirs_couple,Asie_Pacifique,site_hotel,train,198,3,2,0,1,demi_pension,oui,aucun,293.77,1,872.5,fidele,12,1,1,0,0,0,1,0,,0
R003394,2023-03-31,2023-05-11,Veneto,Venezia,urbaine_littorale,VEN-3-1,3,groupe,Italie,plateforme_en_ligne,avion_correspondance,41,3,3,0,4,demi_pension,non,partiel,240.96,3,2804.77,nouveau,0,0,1,0,0,0,1,0,AG032,0
R003575,2023-03-31,2023-04-15,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,famille,Europe_Ouest,agence,voiture,15,5,2,1,1,petit_dejeuner,oui,aucun,203.44,8,935.82,nouveau,0,0,1,0,0,0,1,1,AG040,0
R005196,2023-03-31,2023-05-06,Lombardia,Milano,affaires_lacs,LOM-5-3,5,affaires,Europe_Ouest,plateforme_en_ligne,train,36,3,2,0,1,petit_dejeuner,oui,aucun,363.94,3,1059.07,fidele,10,2,1,0,0,0,1,1,AG028,0
R006045,2023-03-31,2023-04-25,Liguria,Genova,littorale,LIG-3-1,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_direct,25,5,2,0,1,petit_dejeuner,oui,aucun,113.43,3,550.14,fidele,7,1,1,1,0,0,0,0,AG026,0
R006777,2023-03-31,2023-04-09,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,affaires,Ameriques,telephone,voiture,9,1,2,0,1,petit_dejeuner,oui,aucun,280.43,6,263.6,nouveau,0,0,2,0,0,0,1,0,,0
R006841,2023-03-31,2023-04-23,Toscana,Firenze,culturelle_rurale,TOS-4-2,4,famille,Asie_Pacifique,site_hotel,avion_correspondance,23,6,2,,1,aucune,non,partiel,194.51,10,1050.35,fidele,8,1,0,0,0,0,1,0,,1
R008981,2023-03-31,2023-05-31,Campania,Napoli,urbaine_cotiere,CAM-5-2,5,loisirs_couple,Italie,telephone,train,61,6,2,0,1,petit_dejeuner,non,aucun,208.59,1,1239.02,nouveau,0,0,1,0,0,0,1,0,,0
R009095,2023-03-31,2023-04-18,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,famille,Italie,site_hotel,train,18,5,2,3,2,petit_dejeuner,oui,partiel,273.82,8,2519.14,nouveau,0,0,2,1,0,0,1,0,,0
R001485,2023-04-01,2023-04-08,Lombardia,Milano,affaires_lacs,LOM-4-3,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,7,2,2,0,1,demi_pension,oui,aucun,336.45,5,639.26,nouveau,0,0,1,0,0,1,1,1,AG037,0
R002696,2023-04-01,2023-04-27,Liguria,Genova,littorale,LIG-3-3,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,26,2,2,,1,petit_dejeuner,oui,aucun,122.23,7,227.35,nouveau,0,0,1,1,0,0,0,0,AG006,1
R009551,2023-04-01,2023-05-11,Lombardia,Milano,affaires_lacs,LOM-3-3,3,groupe,Ameriques,plateforme_en_ligne,train,40,4,3,0,2,petit_dejeuner,oui,partiel,206.78,1,1637.7,nouveau,0,0,0,0,0,0,1,0,AG006,1
R001833,2023-04-02,2023-08-27,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,famille,Italie,site_hotel,voiture,147,3,2,,2,petit_dejeuner,oui,aucun,129.17,10,697.52,nouveau,0,0,1,1,0,0,0,0,,0
R004272,2023-04-02,2023-08-10,Lombardia,Milano,affaires_lacs,LOM-4-2,4,famille,,plateforme_en_ligne,train,130,5,2,3,2,petit_dejeuner,oui,aucun,200.91,0,2009.1,nouveau,0,0,0,0,0,0,0,0,AG042,0
R005273,2023-04-02,2023-04-08,Liguria,Genova,littorale,LIG-3-2,3,loisirs_couple,Italie,telephone,voiture,6,6,2,,1,petit_dejeuner,oui,aucun,147.87,2,869.48,nouveau,0,0,1,0,0,0,0,1,,0
R005852,2023-04-02,2023-05-23,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,loisirs_couple,Asie_Pacifique,agence,train,51,6,2,0,1,demi_pension,oui,aucun,149.3,0,895.8,fidele,7,1,0,1,0,0,0,0,AG036,1
R006867,2023-04-02,2023-05-01,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,loisirs_couple,,site_hotel,avion_direct,29,7,2,0,1,pension_complete,oui,aucun,226.84,11,1413.21,fidele,2,0,1,0,0,0,0,0,,0
R008357,2023-04-02,2023-05-15,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,loisirs_couple,Italie,plateforme_en_ligne,voiture,43,4,2,0,1,aucune,oui,aucun,139.14,6,523.17,nouveau,0,0,0,0,0,0,1,0,AG003,0
R009633,2023-04-02,2023-04-15,Liguria,Genova,littorale,LIG-4-1,4,affaires,Europe_Ouest,site_hotel,voiture,13,3,2,0,1,aucune,oui,aucun,211.63,6,596.8,fidele,4,0,1,0,0,0,0,1,,0
R001535,2023-04-03,2023-04-14,Puglia,Bari,balneaire_rurale,PUG-4-2,4,affaires,Italie,plateforme_en_ligne,voiture,11,3,2,0,1,petit_dejeuner,oui,partiel,173.51,3,504.91,fidele,2,0,1,0,0,0,0,1,AG019,0
R001954,2023-04-03,2023-06-18,Lazio,Roma,urbaine_culturelle,LAZ-5-2,5,groupe,Italie,agence,train,76,4,3,0,3,petit_dejeuner,oui,aucun,270.98,3,3154.21,nouveau,0,0,1,1,0,0,1,0,AG039,1
R002076,2023-04-03,2023-05-21,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,loisirs_couple,Europe_Centrale,site_hotel,voiture,48,3,2,0,1,petit_dejeuner,non,partiel,236.19,6,666.06,fidele,12,2,0,1,0,0,1,0,,0
R003707,2023-04-03,2023-07-11,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-3,3,famille,Italie,site_hotel,voiture,99,5,2,1,1,petit_dejeuner,non,partiel,201.38,2,986.76,fidele,1,0,0,0,9,0,1,0,,0
R004134,2023-04-03,2023-05-20,Puglia,Bari,balneaire_rurale,PUG-4-1,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,47,4,2,0,1,petit_dejeuner,oui,partiel,160.73,8,591.49,fidele,10,2,2,0,0,0,0,1,AG030,1
R008532,2023-04-03,2023-04-22,Lombardia,Milano,affaires_lacs,LOM-4-2,4,loisirs_couple,Europe_Centrale,plateforme_en_ligne,train,19,5,2,0,1,petit_dejeuner,non,total,218.37,5,1037.26,nouveau,0,0,,0,0,0,1,1,AG030,0
R000612,2023-04-04,2023-04-09,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,affaires,Italie,agence,avion_direct,5,3,2,0,1,demi_pension,non,total,236.94,2,696.6,fidele,7,1,1,1,0,0,1,0,AG023,1
R000678,2023-04-04,2023-04-18,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,famille,Europe_Centrale,plateforme_en_ligne,avion_direct,14,7,2,2,1,aucune,oui,aucun,302.84,1,2098.68,nouveau,0,0,2,0,0,1,1,0,AG026,1
R001191,2023-04-04,2023-04-15,Lombardia,Milano,affaires_lacs,LOM-3-2,3,affaires,Europe_Ouest,plateforme_en_ligne,avion_correspondance,11,2,2,0,1,petit_dejeuner,non,aucun,235.21,6,442.19,fidele,10,2,2,0,0,0,1,1,AG020,0
R002414,2023-04-04,2023-04-20,Liguria,Genova,littorale,LIG-3-3,3,famille,Italie,plateforme_en_ligne,voiture,16,5,2,1,1,petit_dejeuner,oui,partiel,123.83,5,588.19,nouveau,0,0,1,0,0,0,0,0,AG001,0
R002844,2023-04-04,2023-04-23,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,affaires,Europe_Ouest,telephone,train,19,1,2,0,1,aucune,oui,aucun,,5,231.13,entreprise,3,0,3,0,0,0,1,0,,0
R002974,2023-04-04,2023-04-18,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,solo,Europe_Ouest,site_hotel,voiture,14,3,1,0,1,demi_pension,oui,partiel,184.31,0,552.93,fidele,8,1,1,1,10,0,0,0,,0
R003256,2023-04-04,2023-05-28,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-1,4,affaires,Italie,telephone,avion_direct,54,2,2,0,1,aucune,oui,partiel,146.83,7,273.1,fidele,4,1,1,0,0,0,0,0,,0
R003844,2023-04-04,2023-04-22,Campania,Napoli,urbaine_cotiere,CAM-4-2,4,famille,Italie,plateforme_en_ligne,train,18,6,2,1,1,demi_pension,non,partiel,198.02,3,1152.48,nouveau,0,0,0,1,0,0,1,1,AG022,1
R003853,2023-04-04,2023-04-22,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,affaires,Italie,plateforme_en_ligne,voiture,18,1,2,0,1,petit_dejeuner,non,aucun,246.36,2,241.43,nouveau,0,0,2,0,0,0,1,1,AG022,1
R004129,2023-04-04,2023-05-05,Veneto,Venezia,urbaine_littorale,VEN-5-3,5,loisirs_couple,Italie,site_hotel,avion_direct,31,7,2,0,1,demi_pension,oui,aucun,268.23,10,1689.85,nouveau,0,0,0,0,0,0,1,1,,1
R004770,2023-04-04,2023-04-21,Liguria,Genova,littorale,LIG-3-3,3,loisirs_couple,Italie,plateforme_en_ligne,train,17,6,2,0,1,aucune,oui,aucun,137.31,2,807.38,nouveau,0,0,0,1,0,0,0,1,AG004,1
R005916,2023-04-04,2023-06-23,Trentino-Alto_Adige,Bolzano,montagne,TRE-5-3,5,famille,Europe_Ouest,entreprise,avion_correspondance,80,3,2,3,2,petit_dejeuner,oui,aucun,205.18,11,1095.66,nouveau,0,0,1,0,0,0,0,1,,0
R008495,2023-04-04,2023-05-07,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,loisirs_couple,Europe_Ouest,site_hotel,train,33,2,2,0,1,aucune,oui,partiel,242.33,11,431.35,fidele,10,1,0,0,0,0,1,0,,0
R000676,2023-04-05,2023-05-22,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,solo,Europe_Ouest,telephone,voiture,47,4,1,0,1,petit_dejeuner,non,total,170.47,7,634.15,nouveau,0,0,0,0,0,0,1,0,,0
R001872,2023-04-05,2023-07-06,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,loisirs_couple,Europe_Ouest,site_hotel,avion_direct,92,3,2,1,1,aucune,oui,aucun,141.51,4,407.55,fidele,12,2,1,1,0,0,1,0,,0
R001883,2023-04-05,2023-04-25,Puglia,Bari,balneaire_rurale,PUG-4-2,4,affaires,Europe_Ouest,plateforme_en_ligne,voiture,20,1,2,0,1,petit_dejeuner,non,partiel,89.46,1,88.57,entreprise,8,2,3,0,0,0,0,0,AG006,0
R001969,2023-04-05,2023-04-19,Campania,Napoli,urbaine_cotiere,CAM-5-3,5,affaires,Italie,site_hotel,avion_direct,14,2,2,0,1,demi_pension,oui,aucun,186.94,6,351.45,entreprise,2,0,1,0,0,0,1,0,,0
R003175,2023-04-05,2023-05-03,Toscana,Firenze,culturelle_rurale,TOS-5-1,5,loisirs_couple,Italie,plateforme_en_ligne,voiture,28,5,2,0,1,petit_dejeuner,non,total,272.94,8,1255.52,fidele,8,1,2,0,0,0,1,0,AG007,0
R006753,2023-04-05,2023-04-22,Lazio,Roma,urbaine_culturelle,LAZ-3-2,3,famille,Autres,agence,avion_direct,17,3,2,2,1,demi_pension,oui,partiel,227.22,6,640.76,nouveau,0,0,1,0,0,0,1,1,AG016,0
R007767,2023-04-05,2023-05-15,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,solo,Italie,site_hotel,voiture,40,6,1,0,1,aucune,non,partiel,160.23,4,922.92,nouveau,0,0,1,0,0,0,1,0,,0
R008001,2023-04-05,2023-05-20,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,famille,Italie,plateforme_en_ligne,voiture,45,5,2,2,1,petit_dejeuner,non,total,294.95,1,1460,nouveau,0,0,0,1,0,0,1,1,AG008,0
R008009,2023-04-05,2023-04-23,Sicilia,Palermo,insulaire_mixte,SIC-5-3,5,groupe,Europe_Ouest,site_hotel,voiture,18,6,4,0,2,petit_dejeuner,non,partiel,157.47,0,1889.64,nouveau,0,0,1,0,0,0,0,0,,1
R001399,2023-04-06,2023-05-24,Sicilia,Palermo,insulaire_mixte,SIC-4-2,4,famille,Italie,plateforme_en_ligne,avion_correspondance,48,7,2,3,2,petit_dejeuner,oui,aucun,202.97,6,2671.09,fidele,12,2,1,0,0,0,1,0,AG010,0
R003685,2023-04-06,2023-04-20,Veneto,Venezia,urbaine_littorale,VEN-5-2,5,groupe,Italie,site_hotel,train,14,4,3,0,4,petit_dejeuner,non,total,233.65,8,3439.33,nouveau,0,0,2,1,0,0,1,0,,0
R004077,2023-04-06,2023-05-05,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,solo,Europe_Ouest,plateforme_en_ligne,train,29,5,1,0,1,aucune,non,partiel,187.81,7,873.32,nouveau,0,0,0,0,0,0,1,1,AG020,0
R004999,2023-04-06,2023-05-19,Veneto,Venezia,urbaine_littorale,VEN-5-2,5,groupe,Italie,plateforme_en_ligne,avion_direct,43,4,3,,4,aucune,oui,aucun,298.23,7,4437.66,nouveau,0,0,3,0,0,0,1,1,AG023,0
R006076,2023-04-06,2023-04-17,Lombardia,Milano,affaires_lacs,LOM-4-1,4,solo,Italie,entreprise,avion_direct,11,2,1,1,1,petit_dejeuner,non,total,261.39,13,454.82,nouveau,0,0,0,1,0,1,1,0,,0
R006977,2023-04-06,2023-04-18,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,affaires,Europe_Ouest,plateforme_en_ligne,voiture,12,1,2,0,1,aucune,non,partiel,242.15,3,234.89,nouveau,0,0,0,0,0,0,1,0,AG005,0
R007649,2023-04-06,2023-05-07,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,31,3,2,0,1,aucune,oui,partiel,239.55,1,711.46,nouveau,0,0,1,1,0,0,1,0,AG015,0
R007734,2023-04-06,2023-05-21,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,loisirs_couple,Italie,site_hotel,avion_correspondance,45,9,2,0,1,petit_dejeuner,oui,aucun,166.35,3,1452.24,fidele,12,2,1,0,0,0,0,0,,0
R009178,2023-04-06,2023-05-09,Puglia,Bari,balneaire_rurale,PUG-3-1,3,loisirs_couple,Ameriques,plateforme_en_ligne,voiture,33,4,2,0,1,petit_dejeuner,oui,aucun,130.02,7,483.67,nouveau,0,0,1,0,0,0,0,0,AG033,1
R000197,2023-04-07,2023-06-19,Lombardia,Milano,affaires_lacs,LOM-4-1,4,famille,Europe_Ouest,plateforme_en_ligne,train,73,5,2,2,1,petit_dejeuner,non,partiel,215.02,0,1075.1,fidele,11,1,1,1,0,1,0,0,AG005,0
R001571,2023-04-07,2023-04-16,Lazio,Roma,urbaine_culturelle,LAZ-5-2,5,affaires,Autres,site_hotel,voiture,9,1,2,0,1,aucune,oui,aucun,281.99,3,273.53,fidele,3,1,2,0,0,0,1,0,,0
R003086,2023-04-07,2023-05-19,Lombardia,Milano,affaires_lacs,LOM-3-2,3,solo,Italie,agence,train,42,7,1,0,1,demi_pension,oui,aucun,252.42,6,1660.92,nouveau,0,0,1,0,0,0,1,1,AG035,0
R003971,2023-04-07,2023-05-05,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,loisirs_couple,Autres,agence,train,28,2,2,0,1,petit_dejeuner,oui,aucun,234.75,7,436.64,nouveau,0,0,0,1,0,0,1,1,AG024,0
R004744,2023-04-07,2023-05-01,Puglia,Bari,balneaire_rurale,PUG-3-3,3,affaires,Italie,site_hotel,avion_direct,24,2,2,0,1,petit_dejeuner,oui,partiel,108.15,3,209.81,fidele,5,1,1,1,0,0,0,0,,0
R006897,2023-04-07,2023-05-16,Lombardia,Milano,affaires_lacs,LOM-5-2,5,loisirs_couple,Europe_Ouest,telephone,train,39,7,2,0,1,petit_dejeuner,non,total,367.64,2,2522.01,fidele,2,0,0,0,0,0,1,0,,0
R007587,2023-04-07,2023-06-08,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,groupe,Ameriques,site_hotel,avion_direct,62,5,4,0,3,demi_pension,oui,aucun,257.06,7,3585.99,nouveau,0,0,0,0,0,0,1,0,,1
R009455,2023-04-07,2023-04-16,Campania,Napoli,urbaine_cotiere,CAM-3-3,3,affaires,Europe_Centrale,site_hotel,avion_direct,9,2,2,0,1,petit_dejeuner,oui,aucun,252.9,6,475.45,fidele,9,1,,1,0,0,1,0,,1
R002569,2023-04-08,2023-04-12,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,affaires,Europe_Ouest,site_hotel,voiture,4,2,2,,1,petit_dejeuner,oui,aucun,224.85,10,404.73,nouveau,0,0,2,0,0,0,1,0,,0
R003226,2023-04-08,2023-05-06,Campania,Napoli,urbaine_cotiere,CAM-4-1,4,famille,Italie,plateforme_en_ligne,avion_direct,28,5,2,2,1,petit_dejeuner,non,partiel,191.23,2,937.03,nouveau,0,0,0,1,0,0,1,1,AG005,0
R004440,2023-04-08,2023-04-13,Veneto,Venezia,urbaine_littorale,VEN-5-2,5,loisirs_couple,Autres,site_hotel,train,5,4,2,,1,petit_dejeuner,oui,partiel,327.63,2,1284.31,nouveau,0,0,2,0,0,0,1,0,,0
R007155,2023-04-08,2023-05-10,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,loisirs_couple,Italie,site_hotel,voiture,32,4,2,,1,demi_pension,non,total,199.51,1,790.06,nouveau,0,0,1,0,0,0,1,0,,0
R002257,2023-04-09,2023-06-14,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,loisirs_couple,Europe_Ouest,site_hotel,voiture,66,6,2,0,1,petit_dejeuner,oui,aucun,295.01,7,1646.16,fidele,3,0,1,0,0,1,1,0,,0
R002362,2023-04-09,2023-04-21,Puglia,Bari,balneaire_rurale,PUG-3-3,3,famille,Europe_Ouest,telephone,voiture,12,6,2,1,1,pension_complete,non,total,80.26,3,467.11,nouveau,0,0,2,0,0,0,0,1,,0
R003497,2023-04-09,2023-08-08,Campania,Napoli,urbaine_cotiere,CAM-4-3,4,loisirs_couple,Italie,site_hotel,voiture,121,5,2,1,1,petit_dejeuner,oui,aucun,195.35,2,957.22,nouveau,0,0,4,1,0,0,1,0,,1
R004356,2023-04-09,2023-04-29,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,famille,Autres,site_hotel,voiture,20,7,2,2,1,demi_pension,oui,aucun,353.72,11,2203.68,fidele,5,1,1,0,0,0,1,1,,1
R005868,2023-04-09,2023-06-01,Lombardia,Milano,affaires_lacs,LOM-4-2,4,loisirs_couple,Italie,plateforme_en_ligne,avion_direct,53,5,2,0,1,petit_dejeuner,non,total,221.94,6,1043.12,nouveau,0,0,0,0,0,1,0,0,AG043,0
R007752,2023-04-09,2023-06-12,Veneto,Venezia,urbaine_littorale,VEN-5-2,5,solo,Europe_Centrale,site_hotel,avion_direct,64,24,1,0,1,aucune,non,aucun,280.76,7,6266.56,fidele,8,2,1,1,0,0,1,0,,0
R008110,2023-04-09,2023-05-09,Lombardia,Milano,affaires_lacs,LOM-5-3,5,groupe,Europe_Ouest,site_hotel,voiture,30,3,3,0,2,petit_dejeuner,oui,partiel,296.99,3,1728.48,nouveau,0,0,1,0,0,0,1,0,,0
R000400,2023-04-10,2023-04-29,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-1,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,19,5,2,0,1,petit_dejeuner,oui,partiel,146.32,7,680.39,nouveau,0,0,0,0,0,0,0,1,AG045,0
